"Pregunta","Respuesta 1","Respuesta 2","Respuesta 3","Respuesta 4","Numero respuesta correcta","Explicación"
"¿Puede utilizarse la licitación con negociación para contratos de servicios sociales personalísimos?","Sí, cuando tengan como característica determinante el arraigo de la persona en el entorno de atención social y el objeto sea dar continuidad a personas que ya eran beneficiarias","No, los servicios sociales personalísimos solo pueden adjudicarse mediante procedimiento restringido","Sí, siempre que el contrato tenga un valor estimado inferior a 100.000 euros","Solo cuando no exista ningún operador económico alternativo","1","El artículo 167.f contempla este supuesto específico de servicios sociales personalísimos cuando concurre el arraigo de la persona en el entorno de atención social y se pretende dar continuidad a quienes ya eran beneficiarios. :contentReference[oaicite:16]{index=16}"
"⭐⭐⭐ ¿Qué característica diferencia principalmente la licitación con negociación del procedimiento restringido?","En la licitación con negociación pueden negociarse determinados aspectos del contrato; en el restringido está prohibida toda negociación","En el restringido se negocia el precio y en la licitación con negociación no","Ambos procedimientos permiten negociar las condiciones contractuales","En el restringido se negocian los requisitos mínimos y en la licitación con negociación no","1","El artículo 160.3 prohíbe la negociación en el procedimiento restringido, mientras que el artículo 166 configura precisamente la negociación como elemento propio de estos procedimientos. :contentReference[oaicite:17]{index=17}"
"👑 ¿Cuál de las siguientes afirmaciones diferencia correctamente la licitación con negociación del procedimiento restringido conforme a la Ley 9/2017?","En la licitación con negociación pueden negociarse los aspectos económicos y técnicos que, en su caso, determinen los pliegos, mientras que en el procedimiento restringido está prohibida toda negociación de los términos del contrato.","En el procedimiento restringido pueden negociarse los aspectos económicos del contrato, mientras que en la licitación con negociación únicamente pueden modificarse los requisitos mínimos establecidos en los pliegos.","Ambos procedimientos permiten negociar los términos del contrato, pero en el restringido la negociación debe realizarse antes de seleccionar a los candidatos y en la licitación con negociación después.","En la licitación con negociación no pueden modificarse los aspectos económicos o técnicos inicialmente previstos, mientras que en el procedimiento restringido pueden negociarse siempre que todos los candidatos reciban el mismo trato.","1","El artículo 160.3 prohíbe toda negociación de los términos del contrato en el procedimiento restringido. En cambio, el artículo 166.1 establece que en los procedimientos con negociación la adjudicación se produce tras negociar las condiciones del contrato con uno o varios candidatos, y el apartado 2 prevé que los pliegos determinen los aspectos económicos y técnicos que, en su caso, serán objeto de negociación."
"👑 En un procedimiento de licitación con negociación, ¿qué ocurre con los elementos de la prestación que constituyen los requisitos mínimos establecidos en los pliegos?","Deben ser cumplidos por todas las ofertas y no constituyen aspectos susceptibles de negociación.","Pueden modificarse durante la negociación siempre que todos los licitadores reciban la misma información.","Solo deben ser cumplidos por el adjudicatario final después de concluir la negociación.","Pueden excluirse de la negociación inicialmente, pero deben someterse a negociación si participan menos de tres candidatos.","1","El artículo 166.2 establece que los pliegos deben determinar los elementos de la prestación que constituyen los requisitos mínimos que han de cumplir todas las ofertas. Por tanto, estos requisitos mínimos se diferencian de los aspectos económicos y técnicos que, en su caso, sean objeto de negociación."
"Cuando se utiliza la licitación con negociación, ¿debe publicarse siempre un anuncio de licitación?","Sí","No, nunca","Solo cuando el contrato sea SARA","Solo cuando se invite a más de tres candidatos","1","El artículo 169.1 establece expresamente que cuando se acuda a la licitación con negociación por concurrir las circunstancias del artículo 167, el órgano de contratación deberá publicar en todo caso un anuncio de licitación. :contentReference[oaicite:18]{index=18}"
"¿Qué normas del procedimiento restringido se aplican a la tramitación de la licitación con negociación?","Las del artículo 160.1 y las de los artículos 161, 162, 163 y 164.1, con las especialidades previstas en el artículo 169","Únicamente las relativas a los plazos del procedimiento restringido","Todas las normas del procedimiento restringido sin excepción","Las normas de los contratos menores","1","El artículo 169.2 remite expresamente a esas normas del procedimiento restringido. :contentReference[oaicite:19]{index=19}"
"Si en una licitación con negociación se limita el número de empresas invitadas a negociar, ¿cuál es el número mínimo de candidatos invitados?","Tres","Cinco","Dos","Diez","1","El artículo 169.2 establece un mínimo de tres candidatos cuando se decide limitar el número de empresas invitadas a negociar. :contentReference[oaicite:20]{index=20}"
"Cuando en una licitación con negociación el órgano de contratación decide limitar el número de candidatos a los que invitará a negociar, ¿cuál es el número mínimo de candidatos que debe invitar conforme al artículo 169.2 de la LCSP?","Tres candidatos.","Cinco candidatos.","Tres candidatos, salvo que el contrato esté sujeto a regulación armonizada, en cuyo caso serán cinco.","Cinco candidatos, salvo que el órgano de contratación justifique expresamente que son suficientes tres.","1","El artículo 169.2 de la Ley 9/2017 establece que, cuando el órgano de contratación decida limitar el número de candidatos a los que se invitará a negociar, el número mínimo de candidatos invitados será de tres. Si el número de candidatos que cumplen los criterios de selección es inferior a tres, el procedimiento podrá continuar con los que reúnan las condiciones exigidas."
"En una licitación con negociación, el órgano de contratación ha decidido limitar el número de candidatos invitados a negociar, pero únicamente dos candidatos cumplen los criterios de selección. ¿Qué permite el artículo 169.2 de la LCSP?","Continuar el procedimiento invitando a los dos candidatos que reúnen las condiciones exigidas, aunque sean menos de los tres que constituyen el mínimo general.","Declarar necesariamente desierto el procedimiento, al no alcanzarse el número mínimo de tres candidatos.","Invitar obligatoriamente a un tercer candidato que no cumpla los criterios de selección para alcanzar el mínimo legal.","Ampliar automáticamente el plazo de presentación de solicitudes hasta que se alcance necesariamente un mínimo de tres candidatos.","1","El artículo 169.2 establece un número mínimo de tres candidatos cuando se limita el número de invitados a negociar, pero permite continuar el procedimiento cuando el número de candidatos que cumplen los criterios de selección sea inferior a tres."
"Si en una licitación con negociación hay menos de tres candidatos que cumplen los criterios de selección, ¿puede continuar el procedimiento?","Sí, puede continuar con los candidatos que reúnan las condiciones exigidas","No, debe declararse necesariamente desierto","Sí, pero deben incorporarse empresarios que no solicitaron participar","No, salvo autorización de la Junta Consultiva","1","El artículo 169.2 permite continuar con los candidatos que cumplen las condiciones aunque sean menos de tres, pero prohíbe invitar a empresarios que no hayan solicitado participar o que no reúnan las condiciones. :contentReference[oaicite:21]{index=21}"
"¿Puede desarrollarse la licitación con negociación en fases sucesivas?","Sí, para reducir progresivamente el número de ofertas a negociar mediante los criterios de adjudicación establecidos","No, la negociación debe realizarse siempre en una única fase","Sí, pero solo cuando participen más de diez candidatos","Solo en contratos de obras","1","El artículo 169.3 permite articular el procedimiento en fases sucesivas para reducir progresivamente las ofertas a negociar, aplicando los criterios de adjudicación indicados en el anuncio o pliego. :contentReference[oaicite:22]{index=22}"
"¿Debe indicarse previamente que se utilizarán fases sucesivas en una licitación con negociación?","Sí, debe indicarse en el anuncio de licitación o en el pliego de cláusulas administrativas particulares","No, puede decidirse durante la negociación","Solo debe comunicarse a los candidatos que lleguen a la segunda fase","Únicamente debe aparecer en la resolución de adjudicación","1","El artículo 169.3 exige indicar en el anuncio o en el PCAP si se va a utilizar la facultad de desarrollar el procedimiento en fases sucesivas. :contentReference[oaicite:23]{index=23}"
"⭐⭐⭐ ¿Qué debe garantizarse respecto del número de soluciones que lleguen a la fase final de una licitación con negociación por fases?","Debe ser suficientemente amplio para garantizar una competencia efectiva, cuando exista un número suficiente de soluciones o candidatos adecuados","Debe ser exactamente de tres","Debe ser siempre de cinco","Debe quedar reducido necesariamente a una única oferta","1","El artículo 169.3 exige que el número de soluciones que lleguen a la fase final sea suficientemente amplio para garantizar una competencia efectiva, siempre que haya suficientes soluciones o candidatos adecuados."
"En un procedimiento de licitación con negociación articulado en fases sucesivas, ¿qué regla establece el artículo 169.3 de la Ley 9/2017 respecto del número de soluciones que llegan a la fase final?","Debe ser suficientemente amplio para garantizar una competencia efectiva, siempre que se haya presentado un número suficiente de soluciones o candidatos adecuados","Debe ser como mínimo de tres, coincidiendo con el número mínimo de candidatos que deben ser invitados a negociar","Debe ser exactamente de tres, salvo que el órgano de contratación justifique expresamente la necesidad de reducirlo a una única solución","Debe comprender a todos los candidatos que hayan presentado una solución adecuada, sin que puedan eliminarse soluciones durante las fases sucesivas","1","El artículo 169.3 permite articular el procedimiento en fases sucesivas para reducir progresivamente el número de ofertas a negociar. Sin embargo, exige que el número de soluciones que lleguen a la fase final sea suficientemente amplio para garantizar una competencia efectiva, siempre que se haya presentado un número suficiente de soluciones o candidatos adecuados. El número mínimo de tres del artículo 169.2 se refiere a los candidatos invitados a negociar cuando se limita su número, no a las soluciones que deben llegar a la fase final."
"¿Qué principio deben respetar las mesas y órganos de contratación durante la negociación?","La igualdad de trato entre todos los licitadores","La preferencia por el licitador que haya presentado la oferta inicial más económica","La confidencialidad absoluta de toda información frente a todos los participantes","La negociación individual con criterios distintos para cada licitador","1","El artículo 169.4 obliga a las mesas y órganos de contratación a velar por que todos los licitadores reciban igual trato. :contentReference[oaicite:25]{index=25}"
"¿Pueden los órganos de contratación facilitar a un licitador información que le otorgue una ventaja respecto de los demás?","No, no pueden facilitar información de forma discriminatoria que otorgue ventajas a determinados licitadores","Sí, cuando la información proceda de otro licitador","Sí, siempre que no afecte al precio","Sí, cuando el licitador tenga mayor solvencia","1","El artículo 169.4 prohíbe expresamente facilitar de forma discriminatoria información que pueda proporcionar ventajas a determinados licitadores frente al resto. :contentReference[oaicite:26]{index=26}"
"Si durante la negociación se modifican especificaciones técnicas que no constituyan requisitos mínimos, ¿qué debe hacer el órgano de contratación?","Informar por escrito a todos los licitadores cuyas ofertas no hayan sido excluidas y darles tiempo suficiente para presentar una oferta revisada","Comunicar el cambio únicamente al licitador que lo haya solicitado","Modificar el pliego sin informar a los demás licitadores","Excluir las ofertas que no se adapten inmediatamente al cambio","1","El artículo 169.4 exige informar por escrito a todos los licitadores cuyas ofertas no hayan sido excluidas y concederles tiempo suficiente para presentar una nueva oferta revisada. :contentReference[oaicite:27]{index=27}"
"⭐⭐⭐ ¿Qué ofertas pueden ser objeto de negociación en la licitación con negociación?","Las ofertas iniciales y todas las ofertas ulteriores, salvo las ofertas definitivas","Únicamente las ofertas definitivas","Solo la primera oferta presentada por cada licitador","Únicamente las ofertas económicas","1","El artículo 169.5 establece que se negocian las ofertas iniciales y todas las ulteriores, con excepción de las ofertas definitivas previstas en el apartado 8."
"👑 En el procedimiento de licitación con negociación regulado en el artículo 169 de la Ley 9/2017, ¿cuál de las siguientes afirmaciones es correcta?","Pueden negociarse las ofertas iniciales y todas las ofertas ulteriores, excepto las ofertas definitivas, pero no pueden ser objeto de negociación ni los requisitos mínimos de la prestación ni los criterios de adjudicación.","Pueden negociarse las ofertas iniciales y todas las ofertas ulteriores, incluidas las ofertas definitivas, pero no pueden modificarse durante la negociación los requisitos mínimos de la prestación.","Solo pueden negociarse las ofertas iniciales, correspondiendo a las ofertas definitivas la incorporación de las modificaciones acordadas durante la negociación, incluidos los criterios de adjudicación.","Pueden negociarse las ofertas iniciales y ulteriores, incluidos los requisitos mínimos de la prestación, pero los criterios de adjudicación deben permanecer necesariamente inalterados durante toda la negociación.","1","El artículo 169.5 establece que los órganos de contratación negociarán con los licitadores las ofertas iniciales y todas las ofertas ulteriores presentadas, excepto las ofertas definitivas a que se refiere el apartado 8. El mismo precepto establece expresamente que no se negociarán los requisitos mínimos de la prestación objeto del contrato ni los criterios de adjudicación."
"¿Cuál es la finalidad de negociar las ofertas iniciales y ulteriores?","Mejorar su contenido y adaptarlas a los requisitos del pliego y de la contratación para identificar la mejor oferta","Permitir modificar los requisitos mínimos del contrato","Modificar libremente los criterios de adjudicación","Seleccionar a los candidatos que pasarán a la fase de solicitud de participación","1","El artículo 169.5 señala que la negociación tiene como finalidad mejorar el contenido de las ofertas y adaptarlas a los requisitos establecidos para identificar la mejor oferta conforme al artículo 145. :contentReference[oaicite:29]{index=29}"
"¿Qué elementos no pueden ser objeto de negociación?","Los requisitos mínimos de la prestación y los criterios de adjudicación","El precio y las condiciones económicas","Las características técnicas no esenciales","Las ofertas iniciales","1","El artículo 169.5 excluye expresamente de la negociación los requisitos mínimos de la prestación y los criterios de adjudicación. :contentReference[oaicite:30]{index=30}"
"¿Qué debe constar en el expediente durante una licitación con negociación?","Las invitaciones cursadas, las ofertas recibidas, las razones de aceptación o rechazo y las ventajas obtenidas en la negociación","Únicamente las ofertas definitivas","Solo las razones por las que se seleccionó al adjudicatario","Las conversaciones completas mantenidas verbalmente con cada licitador","1","El artículo 169.6 exige dejar constancia en el expediente de esos cuatro elementos. :contentReference[oaicite:31]{index=31}"
"⭐⭐⭐ ¿Puede revelarse a los demás participantes información confidencial comunicada por un licitador durante la negociación?","No, salvo consentimiento previo y específico del licitador que comunicó la información","Sí, siempre que se considere relevante para la adjudicación","Sí, si la información afecta al precio","Sí, cuando lo solicite otro candidato","1","El artículo 169.7 obliga a respetar la confidencialidad y prohíbe revelar esos datos sin consentimiento previo. Además, el consentimiento no puede ser general, sino que debe especificar la información a la que se refiere."
"👑 ¿En qué condiciones puede revelarse a los demás participantes información confidencial comunicada por un candidato o licitador durante la negociación, conforme al artículo 169.7 de la Ley 9/2017?","Únicamente cuando exista consentimiento previo y específico del candidato o licitador que haya comunicado dicha información","Cuando el órgano de contratación considere que su conocimiento resulta necesario para garantizar la igualdad entre los participantes","Cuando la información se refiera a elementos económicos de la oferta y resulte relevante para determinar la mejor relación calidad-precio","Cuando otro candidato o licitador solicite expresamente su comunicación durante el desarrollo de la negociación","1","El artículo 169.7 de la Ley 9/2017 establece que los órganos de contratación no podrán revelar a los demás participantes los datos designados como confidenciales que hayan sido comunicados por un candidato o licitador sin su consentimiento previo y específico. El consentimiento debe referirse a la información concreta cuya revelación se autoriza."
"¿Puede el consentimiento para revelar información confidencial tener carácter general?","No, debe especificar a qué información se refiere","Sí, si se presta por escrito al inicio del procedimiento","Sí, cuando lo otorgue el representante legal de la empresa","Sí, siempre que el órgano de contratación lo considere necesario","1","El artículo 169.7 establece expresamente que el consentimiento no puede tener carácter general y debe especificar la información a la que se refiere. :contentReference[oaicite:33]{index=33}"
"⭐⭐⭐ ¿Qué ocurre cuando el órgano de contratación decide concluir las negociaciones?","Informa a todos los licitadores y establece un plazo común para presentar ofertas nuevas o revisadas","Adjudica directamente el contrato a la mejor oferta inicial","Solicita una nueva garantía definitiva","Invita únicamente al candidato mejor valorado a presentar una oferta definitiva","1","El artículo 169.8 establece que, al concluir las negociaciones, se informa a todos los licitadores y se establece un plazo común para presentar ofertas nuevas o revisadas. :contentReference[oaicite:34]{index=34}"
"Una vez que el órgano de contratación concluye las negociaciones conforme al artículo 169.8 de la Ley 9/2017, ¿cuál es la secuencia correcta de actuaciones?","Informar a todos los licitadores y establecer un plazo común para nuevas o revisadas ofertas → la mesa verifica las ofertas definitivas y su adecuación a los requisitos mínimos → las valora conforme a los criterios de adjudicación → eleva la propuesta → el órgano de contratación adjudica.","Informar a todos los licitadores → el órgano de contratación adjudica directamente → la mesa verifica posteriormente las ofertas definitivas y propone su clasificación.","Establecer un plazo individual para cada licitador → la mesa negocia nuevamente las ofertas → el órgano de contratación selecciona la mejor oferta inicial → se solicita la garantía definitiva.","Informar únicamente a los licitadores que continúan en la negociación → la mesa adjudica las ofertas definitivas → el órgano de contratación verifica los requisitos mínimos y formaliza el contrato.","1","El artículo 169.8 establece una secuencia concreta: concluida la negociación, el órgano de contratación informa a todos los licitadores y fija un plazo común para nuevas o revisadas ofertas. Después, la mesa verifica que las ofertas definitivas cumplen los requisitos mínimos y el pliego, las valora según los criterios de adjudicación y eleva la propuesta; finalmente, el órgano de contratación adjudica el contrato."
"¿Qué debe comprobar la mesa de contratación una vez presentadas las ofertas definitivas?","Que se ajustan a los requisitos mínimos y cumplen los requisitos del pliego, para posteriormente valorarlas conforme a los criterios de adjudicación","Únicamente que sean inferiores al presupuesto base de licitación","Que contienen mejoras no previstas en el pliego","Que el licitador ha aceptado negociar nuevamente","1","El artículo 169.8 atribuye a la mesa la verificación de que las ofertas definitivas se ajustan a los requisitos mínimos y cumplen el pliego; después las valora conforme a los criterios de adjudicación. :contentReference[oaicite:35]{index=35}"
"¿Qué procedimiento se utiliza sin publicación previa de un anuncio de licitación?","El procedimiento negociado sin publicidad","La licitación con negociación","El procedimiento restringido","El procedimiento abierto simplificado","1","El artículo 168 regula específicamente el procedimiento negociado sin publicidad, que constituye la excepción a la regla general de publicidad de los procedimientos con negociación. :contentReference[oaicite:36]{index=36}"
"¿Cuándo puede utilizarse el procedimiento negociado sin publicidad por ausencia de ofertas o solicitudes adecuadas?","Cuando no se haya presentado ninguna oferta, ninguna oferta adecuada, ninguna solicitud de participación o ninguna solicitud adecuada en respuesta a un procedimiento abierto o restringido, siempre que no se modifiquen sustancialmente las condiciones iniciales","Cuando se haya presentado una única oferta económicamente baja","Cuando cualquier licitador solicite negociar directamente","Cuando un procedimiento abierto haya recibido menos de cinco ofertas","1","El artículo 168.a.1 permite utilizar el negociado sin publicidad en esos supuestos, pero exige que las condiciones iniciales no se modifiquen sustancialmente. Además, no puede incrementarse el PBL ni modificarse el sistema de retribución. :contentReference[oaicite:37]{index=37}"
"En el supuesto del artículo 168.a.1, ¿puede incrementarse el presupuesto base de licitación al acudir al negociado sin publicidad?","No","Sí, hasta un 10 por ciento","Sí, cuando la licitación anterior haya quedado desierta","Sí, si lo aprueba el órgano de contratación","1","El artículo 168.a.1 prohíbe expresamente incrementar el presupuesto base de licitación al utilizar este supuesto de negociado sin publicidad. :contentReference[oaicite:38]{index=38}"
"¿Cuándo se considera que una oferta no es adecuada a efectos del artículo 168?","Cuando no sea pertinente para el contrato por resultar manifiestamente insuficiente para satisfacer, sin cambios sustanciales, las necesidades y requisitos establecidos en los pliegos","Cuando su precio sea inferior al presupuesto base de licitación","Cuando haya sido presentada por una pequeña empresa","Cuando contenga cualquier error formal","1","El artículo 168.a.1 define como no adecuada la oferta manifiestamente insuficiente para satisfacer, sin cambios sustanciales, las necesidades y requisitos del órgano de contratación especificados en los pliegos. :contentReference[oaicite:39]{index=39}"
"¿Cuándo se considera que una solicitud de participación no es adecuada?","Cuando el empresario deba ser o pueda ser excluido por los motivos legales o no satisfaga los criterios de selección establecidos","Cuando el empresario haya presentado una oferta económica baja","Cuando el empresario solicite información adicional","Cuando la solicitud se presente por medios electrónicos","1","El artículo 168.a.1 considera inadecuada la solicitud cuando el empresario deba ser o pueda ser excluido por los motivos legales o no satisfaga los criterios de selección establecidos. :contentReference[oaicite:40]{index=40}"
"¿Puede utilizarse el procedimiento negociado sin publicidad cuando las obras, suministros o servicios solo puedan ser encomendados a un empresario determinado?","Sí, cuando concurra alguno de los motivos legalmente establecidos, como una obra de arte única, ausencia de competencia por razones técnicas o protección de derechos exclusivos","Sí, siempre que el empresario sea el que tenga mayor cuota de mercado","No, porque la exclusividad solo permite un contrato menor","Sí, siempre que el contrato sea inferior a 40.000 euros","1","El artículo 168.a.2 permite acudir al negociado sin publicidad cuando solo pueda encomendarse a un empresario determinado por las razones legalmente previstas: obra de arte única o actuación artística única, inexistencia de competencia por razones técnicas o protección de derechos exclusivos, incluidos los de propiedad intelectual e industrial. :contentReference[oaicite:41]{index=41}"
"¿Puede justificarse el procedimiento negociado sin publicidad por exclusividad simplemente porque un empresario sea el proveedor habitual de la Administración?","No, debe concurrir alguna de las causas de exclusividad legalmente previstas","Sí, si la Administración está satisfecha con el servicio anterior","Sí, cuando el contrato sea de suministro","Sí, si el proveedor presenta el precio más bajo","1","La mera condición de proveedor habitual no constituye por sí misma una causa de exclusividad del artículo 168.a.2. Debe concurrir alguna de las circunstancias legalmente previstas."
"En el supuesto de exclusividad por razones técnicas del artículo 168, ¿qué debe concurrir para justificar el recurso al negociado sin publicidad?","Que no exista una alternativa o sustituto razonable y que la ausencia de competencia no sea consecuencia de una restricción artificial de los parámetros de contratación","Que el empresario sea el único que haya contratado anteriormente con la Administración","Que el precio del empresario sea inferior al presupuesto disponible","Que el órgano de contratación prefiera mantener el proveedor actual","1","La exclusividad por razones técnicas exige justificar que no existe una alternativa o sustituto razonable y que la ausencia de competencia no deriva de una restricción artificial de los parámetros de contratación."
"En los contratos de suministro, ¿puede utilizarse el procedimiento negociado sin publicidad para entregas adicionales del proveedor inicial?","Sí, cuando se trate de reposiciones parciales o ampliaciones de suministros existentes y el cambio de proveedor genere incompatibilidades o dificultades técnicas desproporcionadas","No, nunca puede utilizarse para suministros adicionales","Sí, siempre que el contrato inicial fuera menor","Solo cuando el proveedor inicial sea una Administración Pública","1","El artículo 168.c.2 contempla las entregas adicionales del proveedor inicial en los supuestos de reposición o ampliación cuando el cambio de proveedor provoque incompatibilidades o dificultades técnicas de uso y mantenimiento desproporcionadas. La duración no podrá, por regla general, superar tres años. :contentReference[oaicite:42]{index=42}"
"¿Cuál es, como regla general, la duración máxima de los contratos de entregas adicionales del artículo 168.c.2?","Tres años","Un año","Cinco años","Cuatro años","1","El artículo 168.c.2 establece que la duración de esos contratos no podrá, por regla general, ser superior a tres años. :contentReference[oaicite:43]{index=43}"
"¿Puede utilizarse el negociado sin publicidad para adquirir suministros que coticen en mercados organizados o bolsas de materias primas?","Sí","No, únicamente puede utilizarse para suministros exclusivos","Solo cuando no exista un procedimiento abierto anterior","Solo si el suministro procede de otro Estado miembro","1","El artículo 168.c.3 contempla expresamente la adquisición en mercados organizados o bolsas de materias primas de suministros que coticen en ellos. :contentReference[oaicite:44]{index=44}"
"¿Puede utilizarse el procedimiento negociado sin publicidad en un contrato de servicios consecuencia de un concurso de proyectos?","Sí, cuando deba adjudicarse al ganador conforme a las normas aplicables; si existen varios ganadores, deben ser invitados todos a participar en las negociaciones","No, los servicios derivados de concursos de proyectos deben adjudicarse siempre mediante procedimiento abierto","Sí, pero solo puede invitarse al ganador con mayor puntuación","Sí, únicamente si el concurso no tuvo publicidad","1","El artículo 168.d permite este supuesto y establece que, si existen varios ganadores, todos deben ser invitados a participar en las negociaciones. :contentReference[oaicite:45]{index=45}"
"¿Cuándo pueden utilizarse procedimientos negociados sin publicidad para repetir obras o servicios similares?","Cuando concurran todos los requisitos legales, incluida la previsión en el anuncio inicial, la inclusión del importe en el valor estimado y que no hayan transcurrido más de tres años desde el contrato inicial","Siempre que el nuevo contrato se celebre con el mismo contratista","Cuando hayan transcurrido menos de cinco años","Siempre que la Administración considere que la prestación es similar","1","El artículo 168.e exige, entre otros requisitos, que las nuevas obras o servicios se ajusten a un proyecto base del contrato inicial, que la posibilidad estuviera indicada en el anuncio inicial, que su importe se hubiera tenido en cuenta en el valor estimado y que no hayan transcurrido más de tres años. :contentReference[oaicite:46]{index=46}"
"¿Dónde debe mencionarse el número de posibles obras o servicios adicionales y las condiciones de su adjudicación en el supuesto de repetición del artículo 168.e?","En el proyecto base","En la resolución de adjudicación del nuevo contrato","En la factura del contrato inicial","En la invitación enviada al contratista","1","El artículo 168.e exige que el proyecto base mencione necesariamente el número de posibles obras o servicios adicionales y las condiciones en que serán adjudicados. :contentReference[oaicite:47]{index=47}"
"¿Qué diferencia esencial existe entre la licitación con negociación y el negociado sin publicidad?","La licitación con negociación requiere anuncio de licitación; el negociado sin publicidad se utiliza excepcionalmente sin publicación previa en los supuestos del artículo 168","Ambos requieren siempre anuncio de licitación","La licitación con negociación no permite negociar y el negociado sin publicidad sí","El negociado sin publicidad solo puede utilizarse para contratos menores","1","El artículo 169.1 exige anuncio de licitación en la licitación con negociación, mientras que el artículo 170 exceptúa al negociado sin publicidad de la publicidad previa. :contentReference[oaicite:48]{index=48} :contentReference[oaicite:49]{index=49}"
"¿Qué normas regulan, en lo que resulte aplicable, la tramitación del procedimiento negociado sin publicidad?","Las normas del artículo 169, teniendo en cuenta el número de participantes y con excepción de la publicidad previa","Las normas del procedimiento abierto simplificado","Exclusivamente las normas de los contratos menores","Las normas del procedimiento restringido sin ninguna adaptación","1","El artículo 170.1 dispone que el negociado sin publicidad se tramitará conforme a las normas del artículo 169 en todo lo que resulte aplicable según el número de participantes, salvo lo relativo a la publicidad previa. :contentReference[oaicite:50]{index=50}"
"Si en un procedimiento negociado sin publicidad participa un único candidato, ¿debe negociarse con él?","Sí, siempre que sea posible, la mesa o, en su defecto, el órgano de contratación deberá negociar con él","No, porque un único candidato impide toda negociación","Solo si el contrato es de obras","Solo si el candidato lo solicita expresamente","1","El artículo 170.2 establece que, cuando participe un único candidato, la mesa de contratación o, en su defecto, el órgano de contratación deberá negociar con él siempre que sea posible. :contentReference[oaicite:51]{index=51}"
"¿Quién puede solicitar información sobre el desarrollo de las negociaciones?","El licitador que haya presentado una oferta admisible","Cualquier empresario que haya consultado el anuncio","Solo el adjudicatario","Únicamente los candidatos excluidos","1","El artículo 171 reconoce este derecho al licitador que haya presentado una oferta admisible. :contentReference[oaicite:52]{index=52}"
"¿En qué plazo debe comunicarse, como máximo, la información solicitada sobre el desarrollo de las negociaciones?","Dentro de los quince días siguientes a la recepción de la solicitud escrita","Dentro de cinco días hábiles","Dentro de treinta días naturales","Dentro de diez días desde la adjudicación","1","El artículo 171 establece que la información debe comunicarse lo antes posible y, en todo caso, dentro de los quince días siguientes a la recepción de la solicitud por escrito. :contentReference[oaicite:53]{index=53}"
"¿Puede denegarse determinada información sobre las negociaciones solicitada por un licitador?","Sí, cuando resulte aplicable la excepción de confidencialidad prevista en el artículo 155.3","No, el derecho de información es absoluto","Sí, pero únicamente cuando el contrato sea menor","Solo si lo solicita el adjudicatario","1","El artículo 171 permite no comunicar determinados datos cuando pueda ampararse la excepción de confidencialidad del artículo 155.3. :contentReference[oaicite:54]{index=54}"
"¿Cuál de las siguientes secuencias refleja correctamente la licitación con negociación?","Anuncio → solicitudes de participación → selección de candidatos → invitación → ofertas → negociación → ofertas definitivas → valoración y adjudicación","Anuncio → adjudicación → negociación → ofertas definitivas","Solicitud de participación → adjudicación directa → negociación → formalización","Anuncio → ofertas definitivas → selección de candidatos → negociación → adjudicación","1","La estructura deriva de los artículos 166 y 169: se publica el anuncio, se reciben solicitudes, se seleccionan candidatos, se les invita a ofertar, se negocian las ofertas y finalmente se presentan las ofertas definitivas que son valoradas y adjudicadas. :contentReference[oaicite:55]{index=55}"
"¿Cuál de las siguientes combinaciones es correcta respecto de los números mínimos de candidatos?","Procedimiento restringido: 5; licitación con negociación cuando se limita el número: 3","Procedimiento restringido: 3; licitación con negociación: 5","Procedimiento restringido: 5; licitación con negociación: 5","Procedimiento restringido: 3; licitación con negociación: 3","1","El procedimiento restringido exige un mínimo de cinco candidatos cuando se limita el número, mientras que el artículo 169.2 establece un mínimo de tres en la licitación con negociación. :contentReference[oaicite:56]{index=56}"
"¿Cuál de las siguientes afirmaciones es correcta respecto de los requisitos mínimos y los criterios de adjudicación en una licitación con negociación?","Ambos deben estar previamente definidos y ninguno puede ser objeto de negociación","Solo los requisitos mínimos deben estar definidos; los criterios pueden modificarse durante la negociación","Los criterios de adjudicación pueden negociarse, pero los requisitos mínimos no","Los requisitos mínimos pueden negociarse, pero los criterios de adjudicación deben permanecer secretos","1","El artículo 166 exige que los requisitos mínimos y criterios de adjudicación estén definidos previamente, y el artículo 169.5 prohíbe negociar ambos. :contentReference[oaicite:57]{index=57} :contentReference[oaicite:58]{index=58}"
"¿Qué relación existe entre los artículos 167 y 168 de la LCSP?","El artículo 167 regula los supuestos de licitación con negociación y el artículo 168 los supuestos de procedimiento negociado sin publicidad","Ambos regulan exclusivamente el procedimiento restringido","El artículo 167 regula los contratos menores y el 168 la emergencia","El artículo 167 regula la adjudicación y el 168 la formalización","1","El artículo 167 enumera los supuestos que permiten la licitación con negociación, mientras que el artículo 168 establece los supuestos tasados del procedimiento negociado sin publicidad. :contentReference[oaicite:59]{index=59}"
"¿Qué ocurre si durante una licitación con negociación el órgano de contratación decide concluir la negociación?","Debe informar a todos los licitadores y establecer un plazo común para que presenten sus ofertas nuevas o revisadas","Debe elegir directamente la mejor oferta inicial","Debe iniciar un nuevo procedimiento abierto","Debe negociar exclusivamente con el licitador mejor valorado","1","El artículo 169.8 exige informar a todos los licitadores y establecer un plazo común para presentar ofertas nuevas o revisadas antes de la valoración y adjudicación. :contentReference[oaicite:60]{index=60}"
